mode,model_subject,predict_subject,accuracy,f1_macro,n_train,n_predict,model_solver,train_joy,train_neutro,train_sad,predict_joy,predict_neutro,predict_sad
strict,211-000556,211-000546,0.2553191489361702,0.2944150499706055,102,141,lsqr_auto,39,36,27,48,47,46
calibrated,211-000556,211-000546,0.475177304964539,0.43744107744107746,102,141,lsqr_auto,39,36,27,48,47,46
strict,211-000556,211-000547,0.4027777777777778,0.3108969210174029,102,144,lsqr_auto,39,36,27,49,47,48
calibrated,211-000556,211-000547,0.4027777777777778,0.4023708325797311,102,144,lsqr_auto,39,36,27,49,47,48
strict,211-000556,211-000548,0.3113207547169811,0.15827338129496402,102,106,lsqr_auto,39,36,27,37,39,30
calibrated,211-000556,211-000548,0.1509433962264151,0.15186797552994735,102,106,lsqr_auto,39,36,27,37,39,30
strict,211-000556,211-000549,0.3237410071942446,0.16304347826086957,102,139,lsqr_auto,39,36,27,46,46,47
calibrated,211-000556,211-000549,0.3669064748201439,0.36670692431561996,102,139,lsqr_auto,39,36,27,46,46,47
strict,211-000556,211-000550,0.2962962962962963,0.2639786335831826,102,81,lsqr_auto,39,36,27,37,14,30
calibrated,211-000556,211-000550,0.49382716049382713,0.46327808982271224,102,81,lsqr_auto,39,36,27,37,14,30
strict,211-000556,211-000552,0.27586206896551724,0.14414414414414414,102,116,lsqr_auto,39,36,27,36,45,35
calibrated,211-000556,211-000552,0.35344827586206895,0.3498940932416203,102,116,lsqr_auto,39,36,27,36,45,35
strict,211-000556,211-000553,0.3173076923076923,0.1924660852713178,102,104,lsqr_auto,39,36,27,38,35,31
calibrated,211-000556,211-000553,0.25961538461538464,0.26276853037416414,102,104,lsqr_auto,39,36,27,38,35,31
strict,211-000556,211-000554,0.32116788321167883,0.16206261510128914,102,137,lsqr_auto,39,36,27,49,44,44
calibrated,211-000556,211-000554,0.4744525547445255,0.46789736444908864,102,137,lsqr_auto,39,36,27,49,44,44
strict,211-000556,211-000555,0.3157894736842105,0.20698412698412702,102,133,lsqr_auto,39,36,27,42,46,45
calibrated,211-000556,211-000555,0.3082706766917293,0.3027184664842893,102,133,lsqr_auto,39,36,27,42,46,45
strict,211-000556,211-000557,0.40601503759398494,0.2965827099212895,102,133,lsqr_auto,39,36,27,45,43,45
calibrated,211-000556,211-000557,0.5488721804511278,0.5454799297886824,102,133,lsqr_auto,39,36,27,45,43,45
strict,211-000557,211-000531,0.14516129032258066,0.11538461538461538,133,62,lsqr_auto,45,43,45,35,18,9
calibrated,211-000557,211-000531,0.4032258064516129,0.25004347070074767,133,62,lsqr_auto,45,43,45,35,18,9
strict,211-000557,211-000532,0.2777777777777778,0.2248236331569665,133,144,lsqr_auto,45,43,45,49,47,48
calibrated,211-000557,211-000532,0.2708333333333333,0.23375810714312006,133,144,lsqr_auto,45,43,45,49,47,48
strict,211-000557,211-000533,0.34057971014492755,0.22568377943542486,133,138,lsqr_auto,45,43,45,45,45,48
calibrated,211-000557,211-000533,0.16666666666666666,0.15385906308437355,133,138,lsqr_auto,45,43,45,45,45,48
strict,211-000557,211-000535,0.27722772277227725,0.14470284237726097,133,101,lsqr_auto,45,43,45,45,28,28
calibrated,211-000557,211-000535,0.38613861386138615,0.3670450636394909,133,101,lsqr_auto,45,43,45,45,28,28
strict,211-000557,211-000536,0.25806451612903225,0.15935672514619884,133,124,lsqr_auto,45,43,45,47,46,31
calibrated,211-000557,211-000536,0.3870967741935484,0.35163989249959965,133,124,lsqr_auto,45,43,45,47,46,31
strict,211-000557,211-000537,0.35877862595419846,0.19038961038961036,133,131,lsqr_auto,45,43,45,42,42,47
calibrated,211-000557,211-000537,0.32061068702290074,0.3104072595598019,133,131,lsqr_auto,45,43,45,42,42,47
strict,211-000557,211-000539,0.2803030303030303,0.14682539682539683,133,132,lsqr_auto,45,43,45,49,44,39
calibrated,211-000557,211-000539,0.32575757575757575,0.24019109000452285,133,132,lsqr_auto,45,43,45,49,44,39
strict,211-000557,211-000540,0.45098039215686275,0.4414913252122554,133,102,lsqr_auto,45,43,45,49,33,20
calibrated,211-000557,211-000540,0.5294117647058824,0.5229567071206332,133,102,lsqr_auto,45,43,45,49,33,20
strict,211-000557,211-000541,0.36220472440944884,0.17829457364341084,133,127,lsqr_auto,45,43,45,41,40,46
calibrated,211-000557,211-000541,0.4566929133858268,0.44907723855092274,133,127,lsqr_auto,45,43,45,41,40,46
strict,211-000557,211-000543,0.3262411347517731,0.2381466163160103,133,141,lsqr_auto,45,43,45,49,45,47
calibrated,211-000557,211-000543,0.2198581560283688,0.22552700922266136,133,141,lsqr_auto,45,43,45,49,45,47
strict,211-000557,211-000544,0.14166666666666666,0.14470354006436478,133,120,lsqr_auto,45,43,45,27,46,47
calibrated,211-000557,211-000544,0.15833333333333333,0.16012100349449745,133,120,lsqr_auto,45,43,45,27,46,47
strict,211-000557,211-000545,0.23958333333333334,0.1288515406162465,133,96,lsqr_auto,45,43,45,44,23,29
calibrated,211-000557,211-000545,0.5104166666666666,0.4626889805158056,133,96,lsqr_auto,45,43,45,44,23,29
strict,211-000557,211-000546,0.3333333333333333,0.1782078853046595,133,141,lsqr_auto,45,43,45,48,47,46
calibrated,211-000557,211-000546,0.425531914893617,0.38211302254787444,133,141,lsqr_auto,45,43,45,48,47,46
strict,211-000557,211-000547,0.3194444444444444,0.18239745121465553,133,144,lsqr_auto,45,43,45,49,47,48
calibrated,211-000557,211-000547,0.2638888888888889,0.26139119492245005,133,144,lsqr_auto,45,43,45,49,47,48
strict,211-000557,211-000548,0.0,0.0,133,106,lsqr_auto,45,43,45,37,39,30
calibrated,211-000557,211-000548,0.11320754716981132,0.12815002700861927,133,106,lsqr_auto,45,43,45,37,39,30
strict,211-000557,211-000549,0.3237410071942446,0.21676715475165087,133,139,lsqr_auto,45,43,45,46,46,47
calibrated,211-000557,211-000549,0.2014388489208633,0.19761827824955513,133,139,lsqr_auto,45,43,45,46,46,47
strict,211-000557,211-000550,0.37037037037037035,0.1801801801801802,133,81,lsqr_auto,45,43,45,37,14,30
calibrated,211-000557,211-000550,0.3333333333333333,0.33137058627254706,133,81,lsqr_auto,45,43,45,37,14,30
strict,211-000557,211-000552,0.3017241379310345,0.15452538631346577,133,116,lsqr_auto,45,43,45,36,45,35
calibrated,211-000557,211-000552,0.22413793103448276,0.1948529411764706,133,116,lsqr_auto,45,43,45,36,45,35
strict,211-000557,211-000553,0.2980769230769231,0.15538847117794485,133,104,lsqr_auto,45,43,45,38,35,31
calibrated,211-000557,211-000553,0.5096153846153846,0.5160384331116039,133,104,lsqr_auto,45,43,45,38,35,31
strict,211-000557,211-000554,0.3357664233576642,0.24333333333333332,133,137,lsqr_auto,45,43,45,49,44,44
calibrated,211-000557,211-000554,0.35766423357664234,0.3440516358862064,133,137,lsqr_auto,45,43,45,49,44,44
strict,211-000557,211-000555,0.3233082706766917,0.1657032755298651,133,133,lsqr_auto,45,43,45,42,46,45
calibrated,211-000557,211-000555,0.49624060150375937,0.489742484903978,133,133,lsqr_auto,45,43,45,42,46,45
strict,211-000557,211-000556,0.49019607843137253,0.4415055693638958,133,102,lsqr_auto,45,43,45,39,36,27
calibrated,211-000557,211-000556,0.3431372549019608,0.3121921921921922,133,102,lsqr_auto,45,43,45,39,36,27
